HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HI_score	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
SNAP29	HGNC:11133	0.013567	0.861	0.26174572	30	1.693134435	0.341521057	0.637908038	FALSE	TRUE
FOXL2	HGNC:1092	NA	NA	0.808920496	3	4.579236446	NA	NA	FALSE	TRUE
SIX2	HGNC:10888	0.93869	0.338	0.986540547	NA	1.407092893	0.644966098	0.579371288	FALSE	FALSE
USF3	HGNC:30494	1	0.19	0.859592977	NA	NA	0.317744619	0.2171532	FALSE	FALSE
ZFHX3	HGNC:777	1	0.136	0.99713745	NA	2.87075574	NA	0.136257267	FALSE	FALSE
AP4E1	HGNC:573	0.0027529	0.431	0.459251557	NA	0.900751483	0.326124854	0.484763816	FALSE	TRUE
ZNF469	HGNC:23216	NA	NA	0.652704228	NA	2.340014735	0.200372529	NA	FALSE	TRUE
YEATS2	HGNC:25489	0.99639	0.28	0.95350276	NA	0.591613182	0.419674768	0.340827051	FALSE	FALSE
RRM1	HGNC:10451	1	0.103	0.995028761	NA	2.619702661	0.604333608	0.084842168	FALSE	FALSE
HNRNPU	HGNC:5048	NA	NA	0.998440183	NA	2.9702047	NA	NA	TRUE	TRUE
UBA5	HGNC:23230	0.00025218	0.722	0.449040966	NA	2.094157009	0.51092694	0.558922836	FALSE	TRUE
CTSA	HGNC:9251	NA	NA	0.13578014	NA	2.454996855	0.44483596	NA	TRUE	TRUE
ETV1	HGNC:3490	0.93694	0.347	0.966382248	NA	3.292457661	0.477770059	0.238354092	FALSE	FALSE
ZRANB1	HGNC:18224	0.99885	0.246	0.980536381	NA	3.502345657	0.509437566	0.16606828	FALSE	FALSE
ALG11	HGNC:32456	6.17E-09	1.328	0.104137499	NA	2.090302822	0.383921212	1.188351885	TRUE	TRUE
RORA	HGNC:10258	NA	NA	0.941802529	NA	2.393681089	0.537811595	0.027841885	TRUE	TRUE
SEPSECS	HGNC:30605	1.61E-08	0.989	0.335792573	30	3.164662463	0.440570375	1.201103376	FALSE	TRUE
SPEN	HGNC:17575	1	0.071	0.998636943	1	2.823064235	0.409365911	0.074172639	FALSE	TRUE
SPTAN1	HGNC:11273	1	0.101	0.998008186	NA	3.390167121	0.642500647	0.089876378	FALSE	TRUE
NCL	HGNC:7667	0.99992	0.177	0.986890281	NA	5.572744133	0.504509684	0.289854661	FALSE	FALSE
MTF2	HGNC:29535	0.99987	0.184	0.934618759	NA	1.325000854	0.482859013	0.073561737	FALSE	FALSE
NPC2	HGNC:14537	0.0017755	1.389	0.688618355	NA	3.894934866	0.455494622	1.270961744	TRUE	TRUE
RFX6	HGNC:21478	0.00040925	0.474	0.545119709	30	2.129893958	0.423440397	0.399433939	FALSE	TRUE
SALL4	HGNC:15924	0.99997	0.101	0.996549551	3	2.357360822	0.355898657	0.114995626	FALSE	TRUE
SLC5A3	HGNC:11038	0.96739	0.324	0.939070464	NA	4.128554734	0.490272521	0.339360778	FALSE	FALSE
DSG1	HGNC:3048	0.92688	0.331	0.603338054	NA	2.624840674	0.437930527	0.260192484	FALSE	TRUE
TGM5	HGNC:11781	2.42E-25	1.436	0.573664045	30	2.629845367	0.341437229	1.55523227	TRUE	TRUE
DNAJA2	HGNC:14884	0.99796	0.211	0.9502635	NA	2.952898106	0.603001081	0.072479304	FALSE	FALSE
PWWP2A	HGNC:29406	0.98292	0.297	0.886277038	NA	2.13582083	0.393744379	0.13577097	FALSE	FALSE
DCAF15	HGNC:25095	0.9942	0.272	0.777978981	NA	4.054919208	0.554934501	0.202390366	FALSE	FALSE
BNC2	HGNC:30988	0.92762	0.34	0.995578664	NA	-0.178083497	0.492746696	0.190273995	FALSE	TRUE
ATAD2B	HGNC:29230	1	0.155	0.992981294	NA	2.595271533	0.47733733	0.14788186	FALSE	FALSE
USP14	HGNC:12612	0.90546	0.348	0.998262344	NA	NA	0.581438659	0.249952456	FALSE	FALSE
DENND5A	HGNC:19344	0.057546	0.376	0.60748767	NA	1.166532094	0.575182903	0.288021809	TRUE	TRUE
GNAO1	HGNC:4389	NA	NA	0.939929039	1	4.847780183	NA	0	FALSE	TRUE
SRY	HGNC:11311	NA	NA	NA	3	NA	NA	NA	FALSE	TRUE
DSE	HGNC:21144	NA	NA	0.8477732	30	3.082221544	NA	NA	TRUE	FALSE
CAMKV	HGNC:28788	0.99696	0.221	0.552846641	NA	3.775620201	0.53358788	0.115139781	FALSE	FALSE
SLC1A3	HGNC:10941	0.98914	0.281	0.880900746	NA	3.108488745	0.560005914	0.193907949	FALSE	FALSE
AGRN	HGNC:329	5.47E-07	0.435	0.784779632	30	5.938154151	NA	0.513092884	TRUE	FALSE
PIEZO2	HGNC:26270	NA	NA	0.659789589	NA	7.197373384	0.530078855	NA	TRUE	TRUE
VIPAS39	HGNC:20347	NA	NA	0.623678884	NA	1.862276303	0.461511257	0.627773969	FALSE	TRUE
CDT1	HGNC:24576	2.58E-10	1.215	0.565401236	30	1.329308455	0.275692148	1.393859832	TRUE	TRUE
EPB42	HGNC:3381	NA	NA	0.162724235	30	3.044691543	0.239463166	0.944618287	TRUE	FALSE
SSRP1	HGNC:11327	0.99585	0.275	0.74900936	NA	2.712371987	0.582617744	0.148590298	FALSE	FALSE
SEMA6A	HGNC:10738	0.99976	0.221	0.979925684	NA	1.19958252	0.469602285	0.244352545	FALSE	FALSE
NRF1	HGNC:7996	0.99922	0.189	0.942906585	NA	1.586817749	0.675630146	0.032707878	FALSE	FALSE
VASP	HGNC:12652	0.94665	0.345	0.872071113	NA	2.105749336	0.419170291	0.35949676	FALSE	FALSE
CBX6	HGNC:1556	0.97568	0.262	0.747536516	NA	4.362238761	0.506458082	0.135294214	FALSE	FALSE
LRCH1	HGNC:20309	0.99552	0.279	0.819828193	NA	3.899725249	0.41822653	0.285799838	FALSE	FALSE
NALF1	HGNC:33877	0.97586	0.311	0.913464906	NA	3.07518341	0.449780608	0.399364162	FALSE	FALSE
LAMA3	HGNC:6483	8.83E-46	0.691	0.697317247	30	3.885563392	0.305350724	0.65772797	TRUE	TRUE
NCKAP1	HGNC:7666	NA	NA	0.995763233	3	1.878313878	0.666020688	0	TRUE	FALSE
AP3B2	HGNC:567	NA	NA	0.588331386	NA	2.412239083	NA	0.331126818	TRUE	TRUE
CMIP	HGNC:24319	0.99999	0.152	0.988511713	NA	0.431211546	0.657278773	0.08751651	FALSE	FALSE
RMND1	HGNC:21176	NA	NA	0.961847642	30	3.972222952	0.370684784	NA	TRUE	FALSE
PHAF1	HGNC:29564	0.98056	0.308	0.664853141	NA	3.074662551	0.626735578	0.262748995	FALSE	FALSE
KRT85	HGNC:6462	3.12E-06	0.826	0.174778473	NA	2.129681582	0.428081042	0.836203399	FALSE	TRUE
ORC4	HGNC:8490	7.57E-13	1.13	0.604358439	30	2.087950751	0.401957611	1.254619963	FALSE	TRUE
EMC1	HGNC:28957	6.73E-26	1.009	0.708087597	NA	2.118335085	0.453065055	1.057820164	FALSE	TRUE
PPP2R5E	HGNC:9313	0.99997	0.103	0.967825487	NA	2.034184856	0.66361205	0.027739138	FALSE	FALSE
SENP2	HGNC:23116	0.98262	0.305	0.928861559	NA	0.552096365	0.388913341	0.143971639	FALSE	FALSE
DOCK8	HGNC:19191	NA	NA	0.989438839	30	1.301141575	0.410027614	0.438280565	TRUE	TRUE
PLEKHG5	HGNC:29105	NA	NA	0.705663147	30	4.253309219	0.362618922	0.682555949	TRUE	FALSE
JPH3	HGNC:14203	0.99855	0.202	0.958568696	NA	5.478728162	0.427349737	0.101021018	FALSE	FALSE
PAX8	HGNC:8622	0.99869	0.2	0.94320471	1	2.239391809	0.462861741	0.183362673	FALSE	TRUE
VWC2	HGNC:30200	0.97088	0.274	0.609653315	NA	2.964201143	0.444071756	0.093738213	FALSE	FALSE
ATG5	HGNC:589	0.97758	0.295	0.788090472	NA	1.334151957	0.538386313	0.110586328	FALSE	FALSE
ERCC1	HGNC:3433	NA	NA	0.290579938	30	2.595660792	0.438320038	0.874184232	TRUE	TRUE
EIF3A	HGNC:3271	1	0.131	0.994540355	NA	3.00299728	0.575203337	0.070288741	FALSE	FALSE
BICRAL	HGNC:21111	1	0.071	0.947213463	NA	NA	0.312253491	0	FALSE	FALSE
SLITRK3	HGNC:23501	0.93906	0.34	0.9039047	NA	0.852794011	0.436723041	0.176946767	FALSE	FALSE
TTC19	HGNC:26006	1.38E-08	1.116	0.374291662	30	3.631490165	0.333934773	1.18879636	FALSE	TRUE
EPG5	HGNC:29331	1.35E-13	0.456	0.645510166	NA	2.229315515	0.339205023	0.469101296	TRUE	TRUE
ADD3	HGNC:245	0.9988	0.246	0.853019929	NA	2.064672496	0.430202139	0.189951482	FALSE	FALSE
CCT4	HGNC:1617	0.99903	0.218	0.951271478	NA	1.174990419	0.610752108	0.081117193	FALSE	FALSE
EPB41L2	HGNC:3379	0.99318	0.288	0.930986663	NA	1.617610783	0.371742117	0.282102506	FALSE	FALSE
PAK2	HGNC:8591	0.97169	0.32	0.963156551	1	2.988617955	0.650700235	0.135789892	FALSE	FALSE
ERCC6	HGNC:3438	5.16E-22	0.802	0.141745063	NA	2.039839558	0.353246457	0.789456464	TRUE	TRUE
KCNA4	HGNC:6222	0.98327	0.281	0.887386394	NA	3.289657758	0.552443553	0.035642238	FALSE	FALSE
COQ2	HGNC:25223	NA	NA	0.250505226	30	2.175301341	NA	NA	TRUE	TRUE
AIMP1	HGNC:10648	NA	NA	0.38372315	30	0.07914217	NA	NA	TRUE	TRUE
PIGQ	HGNC:14135	NA	NA	0.270529755	NA	3.353219256	0.363830017	1.245394156	TRUE	FALSE
CNOT2	HGNC:7878	0.99981	0.189	0.919348602	1	1.00702944	0.553690314	0.051054139	FALSE	FALSE
U2AF1	HGNC:12453	0.9899	0.216	0.990230001	NA	NA	0.758273412	0	FALSE	FALSE
FAH	HGNC:3579	NA	NA	0.389220352	30	3.285232087	0.44345993	1.165475491	TRUE	TRUE
PYROXD1	HGNC:26162	6.30E-09	0.966	0.49572161	NA	1.506291776	0.385131402	1.249768711	FALSE	TRUE
TOX	HGNC:18988	0.99869	0.2	0.746522171	NA	3.526736177	0.426517432	0.103369793	FALSE	FALSE
ANKRD52	HGNC:26614	1	0.09	0.693936564	NA	-0.203501085	0.605794285	0.047307527	FALSE	FALSE
VCP	HGNC:12666	0.99999	0.127	0.926572421	NA	3.075151688	0.757345338	0.038059545	FALSE	FALSE
PIGA	HGNC:8957	0.96072	0.296	NA	2	NA	0.493821638	NA	FALSE	TRUE
API5	HGNC:594	0.99996	0.144	0.9514657	NA	0.674709744	0.662352146	0.051193373	FALSE	FALSE
TMX2	HGNC:30739	0.64745	0.473	0.273574599	NA	0.237188668	0.514227513	0.714688933	FALSE	TRUE
GREB1L	HGNC:31042	NA	NA	0.984051999	NA	3.532794661	0.461035666	0.101164993	FALSE	TRUE
ZBTB43	HGNC:17908	0.98767	0.225	0.683348303	NA	3.575083567	0.507080021	0.046852212	FALSE	FALSE
SNAP25	HGNC:11132	0.98653	0.229	0.822694994	NA	3.008915321	0.692636253	0	FALSE	TRUE
IGFBP7	HGNC:5476	0.0012873	1.118	0.459560987	NA	2.875386623	0.443778829	1.751518419	FALSE	TRUE
FARSB	HGNC:17800	0.0032955	0.558	0.917192969	NA	2.728183181	0.447762927	0.575282972	TRUE	FALSE
PRKACA	HGNC:9380	0.97142	0.318	0.583532407	NA	3.099881172	0.684495564	0.08583094	FALSE	FALSE
FBL	HGNC:3599	0.99319	0.246	0.740676658	NA	2.111667897	0.675630442	0.09192059	FALSE	FALSE
OGT	HGNC:8127	1	0.08	NA	NA	NA	0.705333468	NA	FALSE	TRUE
KIFBP	HGNC:23419	0.075682	0.511	0.269497362	30	NA	0.448400888	0.616635871	FALSE	TRUE
HNRNPL	HGNC:5045	0.99685	0.244	0.938246633	NA	2.708038316	0.605665747	0.154922618	FALSE	FALSE
GRIN2B	HGNC:4586	1	0.061	0.996808517	3	NA	0.560089417	0.074922864	TRUE	TRUE
RPL7	HGNC:10363	0.99626	0.181	0.965401144	NA	NA	0.610321121	0.052012002	FALSE	FALSE
PANK2	HGNC:15894	NA	NA	0.588831363	NA	1.354987657	0.47504664	1.303648119	TRUE	TRUE
TOPAZ1	HGNC:24746	0.97746	0.301	0.628218011	NA	1.964239196	0.233436969	0.399548561	FALSE	FALSE
ATP2B2	HGNC:815	1	0.148	0.989293415	NA	4.261227164	NA	0.056125453	TRUE	FALSE
DHX30	HGNC:16716	1	0.115	0.966732714	NA	1.373241224	0.508175147	0.038794737	FALSE	FALSE
PCLO	HGNC:13406	1	0.124	0.86227584	NA	1.48458013	0.339897415	0.107875276	FALSE	FALSE
EXPH5	HGNC:30578	4.16E-26	0.943	0.737965187	30	1.866995807	0.197069663	0.992446549	FALSE	TRUE
ITPR1	HGNC:6180	NA	NA	0.997965784	NA	2.763437666	NA	NA	TRUE	TRUE
GRID2	HGNC:4576	1	0.17	0.967718179	NA	1.265581864	0.572386745	0.083686746	FALSE	TRUE
MYH14	HGNC:23212	NA	NA	0.833427809	NA	2.251301117	0.472226497	NA	TRUE	FALSE
FAM171A1	HGNC:23522	0.98528	0.302	0.965781191	NA	3.267138721	0.363590676	0.35720328	FALSE	FALSE
ASL	HGNC:746	8.57E-10	0.936	0.143089994	30	2.940633351	0.50641131	0.787121073	TRUE	TRUE
GLYR1	HGNC:24434	0.99973	0.195	0.981667199	NA	0.525069924	0.541581423	0.127425084	FALSE	FALSE
JAM3	HGNC:15532	0.0006158	0.843	0.715606026	30	4.547818963	0.412746991	0.850313577	FALSE	TRUE
WNT1	HGNC:12774	0.3263	0.603	0.643513899	NA	2.032831384	0.563129881	0.587234502	TRUE	TRUE
PIBF1	HGNC:23352	1.90E-11	0.719	0.800014473	NA	-0.317685628	0.313178565	0.846936387	FALSE	TRUE
VARS1	HGNC:12651	1.80E-08	0.511	0.388905875	NA	3.721602664	0.470695004	0.513980447	TRUE	FALSE
RPS17	HGNC:10397	NA	NA	0.225120749	3	NA	NA	NA	FALSE	FALSE
ZC4H2	HGNC:24931	0.90752	0.39	NA	3	NA	0.646109846	NA	TRUE	TRUE
BBS2	HGNC:967	1.03E-17	1.066	0.266851952	NA	1.940984733	0.392126437	1.017431324	TRUE	TRUE
RTEL1	HGNC:15888	NA	NA	0.561364566	NA	0.696386561	0.358657591	0.593959541	TRUE	TRUE
KDR	HGNC:6307	0.99982	0.249	0.887611675	NA	3.286219144	0.383891533	0.165709702	FALSE	FALSE
CEP57	HGNC:30794	0.072685	0.481	0.723912111	NA	2.677469637	0.350024302	0.463522029	FALSE	TRUE
ATP8B1	HGNC:3706	NA	NA	0.89217742	NA	4.883438286	NA	NA	FALSE	TRUE
ZC3H18	HGNC:25091	1	0.126	0.856724197	NA	-0.527978508	0.432395451	0.0619548	FALSE	FALSE
ACAP2	HGNC:16469	0.92325	0.324	0.975436923	NA	2.861605852	0.579258083	0.172200822	FALSE	FALSE
EP400	HGNC:11958	1	0.208	0.993130924	NA	1.742949185	NA	0.194828632	FALSE	FALSE
ACTR3B	HGNC:17256	0.99911	0.192	0.935005835	NA	2.092068708	0.656984678	0.106932713	FALSE	FALSE
SYNGAP1	HGNC:11497	NA	NA	0.972553852	3	4.225663677	NA	NA	TRUE	TRUE
TECRL	HGNC:27365	3.20E-12	1.313	0.14366532	NA	1.031442396	0.312694894	1.346079627	FALSE	TRUE
TP73	HGNC:12003	0.99696	0.256	0.996611818	0	5.884121621	0.454646691	0.252731242	FALSE	TRUE
NMNAT1	HGNC:17877	0.035353	0.877	0.555238616	NA	3.160918104	0.394457971	0.751658638	FALSE	TRUE
CNOT3	HGNC:7879	NA	NA	0.992910134	0	NA	0.580059641	0.044263518	TRUE	TRUE
RIMS2	HGNC:17283	NA	NA	0.857692867	NA	2.047121429	NA	NA	FALSE	TRUE
YRDC	HGNC:28905	0.0021751	1.324	0.707169318	NA	NA	0.423313163	1.032676785	FALSE	TRUE
PAX9	HGNC:8623	0.30866	0.614	0.867180631	3	2.677171883	0.518649532	0.187661163	FALSE	TRUE
TREX1	HGNC:12269	NA	NA	0.55326092	NA	NA	NA	NA	FALSE	TRUE
EARS2	HGNC:29419	1.12E-08	1.021	0.728424247	30	1.166976295	0.401410554	1.018790923	TRUE	FALSE
TENM2	HGNC:29943	1	0.191	0.98440794	NA	1.138811574	0.490960078	0.085356376	FALSE	FALSE
TBC1D32	HGNC:21485	8.00E-27	0.904	0.28062487	NA	1.644452938	0.285688655	0.920603467	FALSE	TRUE
GPC4	HGNC:4452	0.92613	0.368	NA	NA	NA	0.417194125	NA	FALSE	TRUE
TBX3	HGNC:11602	NA	NA	0.999502867	3	3.635080856	0.507489098	0.157475174	TRUE	TRUE
PCNX3	HGNC:18760	0.99999	0.227	0.562163034	NA	NA	0.512492156	0.168419224	FALSE	FALSE
PDGFC	HGNC:8801	0.99374	0.198	0.913054982	NA	1.628268779	0.42965883	0	FALSE	FALSE
ANKH	HGNC:15492	0.27856	0.499	0.896514854	0	4.058428169	0.592534662	0.724334056	FALSE	TRUE
SCUBE3	HGNC:13655	0.99939	0.252	0.976840933	NA	5.308748448	0.558153136	0.225657333	FALSE	TRUE
PKLR	HGNC:9020	3.49E-07	0.924	0.296947176	NA	2.374184432	0.468031197	1.168416836	TRUE	FALSE
U2SURP	HGNC:30855	1	0.077	0.989493768	NA	2.662234162	0.577035288	0.024312421	FALSE	FALSE
TANGO2	HGNC:25439	0.00014769	0.885	0.040560547	NA	3.662537985	0.46859285	0.801448275	TRUE	TRUE
HELZ	HGNC:16878	1	0.048	0.997528352	NA	2.176771085	0.458544016	0.021369089	FALSE	FALSE
ELAVL1	HGNC:3312	0.98849	0.222	0.877506208	NA	3.119861146	0.681284668	0	FALSE	FALSE
PMM2	HGNC:9115	1.41E-17	1.879	0.40902685	30	-0.66373057	0.532836555	2.282425523	TRUE	TRUE
RNPC3	HGNC:18666	NA	NA	0.347261334	NA	-0.338818296	0.413882135	0.544033915	FALSE	TRUE
EDN3	HGNC:3178	0.024568	0.964	0.718375299	NA	5.747868444	0.294454674	0.780929506	FALSE	TRUE
EMD	HGNC:3331	0.93178	0.35	NA	NA	NA	0.287645527	NA	TRUE	FALSE
NACC1	HGNC:20967	0.99763	0.169	0.86362164	NA	2.685849896	0.512881462	0	FALSE	FALSE
LYST	HGNC:1968	NA	NA	0.942209591	30	3.936636075	0.358792001	0.259420222	FALSE	TRUE
SKIC2	HGNC:10898	1.29E-22	0.877	0.212807035	NA	NA	0.47409905	0.912496242	TRUE	TRUE
CYP2U1	HGNC:20582	0.0014201	0.747	0.137779917	NA	3.149861042	0.371160567	0.895458927	FALSE	TRUE
ADD2	HGNC:244	0.9961	0.274	0.744200916	NA	3.632371394	0.388690136	0.238995955	FALSE	FALSE
ATRN	HGNC:885	1	0.195	0.971825955	NA	3.127657921	0.527558618	0.133127407	FALSE	FALSE
ITK	HGNC:6171	3.14E-08	0.712	0.483296605	NA	2.66687086	0.511750281	0.568729422	FALSE	TRUE
ILDR1	HGNC:28741	2.61E-12	1.065	0.297258353	NA	3.810161063	0.327357045	1.502106114	TRUE	FALSE
CAPRIN1	HGNC:6743	0.97247	0.311	0.979872425	NA	-0.220193117	0.445129519	0.280431472	FALSE	FALSE
TRIM41	HGNC:19013	0.97384	0.317	0.988155089	NA	5.486815032	0.477508155	0.417570786	FALSE	FALSE
CBLL1	HGNC:21225	0.99918	0.145	0.955374195	NA	2.02883681	0.523091812	0.03461704	FALSE	FALSE
CLPTM1	HGNC:2087	0.95767	0.326	0.645665536	NA	NA	0.594407474	0.217414718	FALSE	FALSE
TMEM63C	HGNC:23787	0.24344	0.398	0.551575133	NA	3.194055482	0.423222658	0.23792924	FALSE	TRUE
MPPED2	HGNC:1180	0.99349	0.199	0.922471298	NA	4.765212085	0.598406656	0.058101338	FALSE	FALSE
LCK	HGNC:6524	0.99926	0.212	0.785666853	NA	2.776680205	NA	0.119572117	FALSE	FALSE
ODAD3	HGNC:28303	3.47E-15	1.114	0.205868307	NA	2.683995825	0.252983972	1.176394691	FALSE	TRUE
TRIM71	HGNC:32669	0.99969	0.172	0.985830295	NA	2.219186327	0.528577972	0.027943389	FALSE	FALSE
CHRNA1	HGNC:1955	NA	NA	0.159394381	NA	2.508803405	0.523737179	1.147087351	FALSE	TRUE
SIK2	HGNC:21680	0.99651	0.277	0.975906875	NA	3.855267538	0.415701585	0.250870823	FALSE	FALSE
AKAP6	HGNC:376	0.99983	0.253	0.870527503	NA	3.940328056	0.310716782	0.17201054	FALSE	FALSE
TCTN3	HGNC:24519	4.15E-12	1.04	0.45267274	NA	1.530183553	0.256783031	1.453852481	FALSE	TRUE
GABBR1	HGNC:4070	0.99991	0.224	0.890147359	NA	4.509656864	0.622593736	0.157192592	FALSE	FALSE
NCF1	HGNC:7660	2.83E-05	1.133	0.108343014	30	NA	0.427291344	0.66791742	FALSE	TRUE
ZCCHC24	HGNC:26911	0.942	0.332	0.805452754	NA	4.327648458	0.647266064	0.096693002	FALSE	FALSE
BBS12	HGNC:26648	NA	NA	0.110821637	30	2.927191859	0.248948854	1.217004352	FALSE	TRUE
ALG14	HGNC:28287	0.00093727	1.196	0.112554868	NA	2.679760429	0.444573779	0.779771328	TRUE	FALSE
FREM1	HGNC:23399	NA	NA	0.232122708	NA	3.174124387	0.271310002	0.950446524	TRUE	TRUE
COL7A1	HGNC:2214	NA	NA	0.676040344	30	2.933958862	0.302899512	NA	TRUE	TRUE
PODXL2	HGNC:17936	0.99936	0.141	0.620255152	NA	3.411052348	0.303292969	0.038065819	FALSE	FALSE
PGD	HGNC:8891	0.98788	0.292	0.895436555	NA	-0.236114957	0.568928279	0.247106976	FALSE	FALSE
GJB2	HGNC:4284	NA	NA	0.337103589	40	2.771057145	0.594006693	5.317995296	TRUE	TRUE
NARS2	HGNC:26274	7.11E-08	0.863	0.138953783	NA	0.684656941	0.382332899	0.748230442	TRUE	TRUE
PRUNE1	HGNC:13420	0.0091474	0.661	0.217004858	NA	NA	0.30558151	0.673668724	TRUE	TRUE
ATP13A2	HGNC:30213	8.96E-09	0.584	0.442742161	30	NA	0.343703722	0.678927834	FALSE	TRUE
ELANE	HGNC:3309	NA	NA	0.371434771	1	4.091264514	0.446164371	0.923161767	FALSE	TRUE
ZNF521	HGNC:24605	1	0.098	0.996489998	NA	2.294336902	0.562873095	0.054418349	FALSE	FALSE
GMPS	HGNC:4378	0.99825	0.244	0.94175519	NA	2.771479873	0.587796823	0.21114589	FALSE	FALSE
PLK1	HGNC:9077	0.97851	0.31	0.81393546	NA	NA	0.58899444	0.215473326	FALSE	FALSE
GRM1	HGNC:4593	NA	NA	0.759318608	30	1.890703213	0.541923809	0.345853405	FALSE	TRUE
PIGN	HGNC:8967	NA	NA	0.838235681	30	1.839805661	NA	NA	TRUE	TRUE
SMG8	HGNC:25551	NA	NA	0.303760153	NA	3.6965715	0.526831396	0.53225655	FALSE	TRUE
RBM33	HGNC:27223	1	0.082	0.992733242	NA	2.564581676	0.416286704	0.113108933	FALSE	FALSE
MMUT	HGNC:7526	1.71E-22	1.232	0.565580197	30	NA	0.559050562	1.338620103	TRUE	TRUE
CTCF	HGNC:13723	0.99994	0.148	0.987994832	3	0.969076066	NA	0.022411081	TRUE	TRUE
WDPCP	HGNC:28027	1.09E-10	0.782	0.193549666	30	2.368305035	0.328744385	1.001660233	FALSE	TRUE
SNRNP70	HGNC:11150	0.99926	0.188	0.832178471	NA	4.589456545	0.633291695	0.082063378	FALSE	FALSE
ATP7A	HGNC:869	0.99983	0.216	NA	3	NA	0.403704744	NA	FALSE	TRUE
MADD	HGNC:6766	NA	NA	0.458213762	NA	5.690349414	0.531190006	NA	FALSE	TRUE
TLK2	HGNC:11842	1	0.114	0.986295135	NA	2.904454726	0.611018344	0.062231135	TRUE	TRUE
USP27X	HGNC:13486	NA	NA	NA	NA	NA	NA	NA	FALSE	TRUE
USP9X	HGNC:12632	NA	NA	NA	3	NA	0.590716778	NA	TRUE	TRUE
FOXF1	HGNC:3809	0.95792	0.302	0.996430764	3	3.555342167	0.4839914	0	FALSE	TRUE
MECR	HGNC:19691	2.23E-05	0.848	0.618406579	NA	3.281000991	0.402496613	0.920829852	TRUE	TRUE
TOPBP1	HGNC:17008	1	0.086	0.951703302	NA	2.788558357	0.334664409	0.065945557	FALSE	FALSE
KIF2A	HGNC:6318	0.99998	0.162	0.933942243	NA	2.558705967	0.617130855	0.096065995	FALSE	FALSE
MUSK	HGNC:7525	4.25E-08	0.698	0.176372099	NA	2.339667716	0.534827878	0.593296056	TRUE	FALSE
RD3	HGNC:19689	NA	NA	0.278296833	NA	2.481948742	0.299830782	NA	FALSE	TRUE
MYOCD	HGNC:16067	0.33364	0.387	0.915699776	NA	3.765834145	0.308585036	0.266219907	FALSE	TRUE
ZNF629	HGNC:29008	0.99978	0.166	0.556525076	NA	2.565926574	0.491554078	0.197954451	FALSE	FALSE
ACTN2	HGNC:164	0.99968	0.239	0.947625777	NA	2.904172485	0.606328945	0.154266615	FALSE	FALSE
PPP1R10	HGNC:9284	1	0.154	0.973939742	NA	NA	0.468788741	0.079094826	FALSE	FALSE
CRYBB2	HGNC:2398	0.38956	0.571	0.266267703	0	NA	0.51944485	0.615157533	FALSE	TRUE
SOBP	HGNC:29256	0.99972	0.127	0.962518276	30	3.37676784	0.442623219	0.085472757	FALSE	FALSE
FBXO22	HGNC:13593	0.97746	0.296	0.816585785	NA	3.224779694	0.386756573	0.386941355	FALSE	FALSE
LPGAT1	HGNC:28985	0.98041	0.302	0.578587404	NA	3.978332122	0.459302685	0.15088569	FALSE	FALSE
BTK	HGNC:1133	0.99996	0.103	NA	3	NA	0.612178903	NA	TRUE	FALSE
PGM2L1	HGNC:20898	0.02591	0.498	0.172624056	NA	3.44691084	0.402296562	0.576750129	FALSE	TRUE
SCAF8	HGNC:20959	1	0.096	0.997594298	NA	1.320213487	0.436546045	0.033318431	FALSE	FALSE
FBXL4	HGNC:13601	1.14E-08	0.918	0.110140041	NA	1.614436607	0.47500433	0.685039067	FALSE	TRUE
ELMO2	HGNC:17233	1.04E-05	0.556	0.505797944	NA	2.228417458	0.572512552	0.427848415	FALSE	TRUE
CNPY3	HGNC:11968	0.39757	0.567	0.400308044	NA	1.726885404	0.444882319	0.367890386	FALSE	TRUE
NDUFAF8	HGNC:33551	0.14285	1.757	0.241786645	NA	NA	0.316064166	0.414853442	FALSE	TRUE
FBXL20	HGNC:24679	0.99691	0.257	0.749175142	NA	1.70361708	0.667976074	0.180175878	FALSE	FALSE
KPNB1	HGNC:6400	1	0.092	0.993041888	NA	1.2547845	0.605015856	NA	FALSE	FALSE
RGS9BP	HGNC:30304	0.0023224	1.756	0.374542903	NA	1.34855064	0.328118953	NA	FALSE	TRUE
PHF19	HGNC:24566	0.99946	0.222	0.967809472	NA	4.276003267	0.505108551	0.123189169	FALSE	FALSE
DPP6	HGNC:3010	0.33997	0.377	0.915714703	1	2.813561346	0.400226098	NA	TRUE	FALSE
HADHA	HGNC:4801	4.44E-06	0.621	0.655878221	NA	2.926122566	0.464216852	0.98531291	TRUE	TRUE
NBEA	HGNC:7648	NA	NA	0.996452122	3	1.31297362	0.589111109	0.039869619	FALSE	TRUE
TOR1AIP1	HGNC:29456	1.27E-09	0.907	0.186489411	NA	3.088405085	0.290295044	0.962188438	TRUE	FALSE
SRSF7	HGNC:10789	0.98203	0.299	0.972390174	NA	1.169930147	0.560740129	0.085552586	FALSE	FALSE
RAD21	HGNC:9811	0.99701	0.256	0.992423793	3	2.410089627	0.5568692	0.127860111	TRUE	TRUE
